suite,benchmark,non_scaling_combo,non_scaling_slug,scaling_param_name,scaling_param_value,sim_time_ms_aligned,offset_ms,anchor_x,is_anchor,mape,smape
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,16384,0.118888,0.001863,256,False,0.057784,0.057784
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,32768,0.233920,0.001863,256,False,0.057784,0.057784
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,65536,0.463984,0.001863,256,False,0.057784,0.057784
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,131072,0.924112,0.001863,256,False,0.057784,0.057784
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,262144,1.844369,0.001863,256,False,0.057784,0.057784
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,524288,3.684882,0.001863,256,False,0.057784,0.057784
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,1048576,7.365908,0.001863,256,False,0.057784,0.057784
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,256,0.006976,0.003877,256,True,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,512,0.008774,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,1024,0.012369,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,2048,0.019558,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,4096,0.033937,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,8192,0.062695,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,16384,0.120211,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,32768,0.235243,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,65536,0.465307,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,131072,0.925436,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,262144,1.845692,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,524288,3.686205,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,1048576,7.367231,0.003877,256,False,0.100089,0.100089
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,256,0.005600,0.002494,256,True,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,512,0.007397,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,1024,0.010992,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,2048,0.018181,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,4096,0.032560,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,8192,0.061318,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,16384,0.118834,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,32768,0.233866,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,65536,0.463931,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,131072,0.924059,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,262144,1.844315,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,524288,3.684828,0.002494,256,False,0.054783,0.054783
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,1048576,7.365854,0.002494,256,False,0.054783,0.054783
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,256,0.005666,0.003066,256,True,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,512,0.007006,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,1024,0.009687,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,2048,0.015049,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,4096,0.025772,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,8192,0.047219,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,16384,0.090112,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,32768,0.175899,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,65536,0.347472,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,131072,0.690619,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,262144,1.376912,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,524288,2.749498,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,1048576,5.494670,0.003066,256,False,0.318154,0.478649
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,256,0.006348,0.002861,256,True,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,512,0.008688,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,1024,0.013433,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,2048,0.022903,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,4096,0.041882,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,8192,0.079597,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,16384,0.155118,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,32768,0.306307,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,65536,0.608007,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,131072,1.462944,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,262144,3.397043,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,524288,7.265240,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,mads_per_thread,1048576,0.002861,0.002861,256,False,0.239684,371.321832
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,256,0.005653,0.003240,256,True,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,512,0.006994,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,1024,0.009675,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,2048,0.015036,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,4096,0.025760,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,8192,0.047206,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,16384,0.090100,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,32768,0.175886,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,65536,0.347460,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,131072,0.690606,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,262144,1.376899,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,524288,2.749485,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,mads_per_thread,1048576,5.494657,0.003240,256,False,0.297141,0.440709
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,256,0.005680,0.003268,256,True,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,512,0.007020,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,1024,0.009701,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,2048,0.015063,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,4096,0.025786,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,8192,0.047233,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,16384,0.090126,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,32768,0.175913,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,65536,0.347486,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,131072,0.690633,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,262144,1.376926,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,524288,2.749512,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,mads_per_thread,1048576,5.494684,0.003268,256,False,0.299457,0.443464
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,256,0.005733,0.003321,256,True,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,512,0.007073,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,1024,0.009754,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,2048,0.015116,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,4096,0.025839,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,8192,0.047286,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,16384,0.090179,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,32768,0.175966,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,65536,0.347539,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,131072,0.690686,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,262144,1.376979,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,524288,2.749565,0.003321,256,False,0.295475,0.437835
microbench,int32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,mads_per_thread,1048576,5.494737,0.003321,256,False,0.295475,0.437835
microbench,memory_bandwidth,"transfer_type=d2d, use_pinned_memory=true",transfer_type-d2d_use_pinned_memory-true,buffer_size_mb,1,0.005893,0.004269,1,True,0.068581,0.068581
microbench,memory_bandwidth,"transfer_type=d2d, use_pinned_memory=true",transfer_type-d2d_use_pinned_memory-true,buffer_size_mb,2,0.006326,0.004269,1,False,0.068581,0.068581
microbench,shared_mem_latency,"access_pattern=conflict, block_size=1024, num_blocks=1",access_pattern-conflict_block_size-1024_num_blocks-1,inner_iters,64,0.753728,0.574361,64,True,0.656830,2.231832
microbench,shared_mem_latency,"access_pattern=conflict, block_size=1024, num_blocks=1",access_pattern-conflict_block_size-1024_num_blocks-1,inner_iters,128,0.929210,0.574361,64,False,0.656830,2.231832
microbench,shared_mem_latency,"access_pattern=conflict, block_size=1024, num_blocks=1",access_pattern-conflict_block_size-1024_num_blocks-1,inner_iters,256,1.280169,0.574361,64,False,0.656830,2.231832
microbench,shared_mem_latency,"access_pattern=conflict, block_size=1024, num_blocks=1",access_pattern-conflict_block_size-1024_num_blocks-1,inner_iters,512,1.982091,0.574361,64,False,0.656830,2.231832
microbench,shared_mem_latency,"access_pattern=conflict, block_size=1024, num_blocks=1",access_pattern-conflict_block_size-1024_num_blocks-1,inner_iters,1024,3.385932,0.574361,64,False,0.656830,2.231832
microbench,shared_mem_latency,"access_pattern=conflict, block_size=1024, num_blocks=1",access_pattern-conflict_block_size-1024_num_blocks-1,inner_iters,2048,6.193618,0.574361,64,False,0.656830,2.231832
microbench,shared_mem_latency,"access_pattern=conflict, block_size=1024, num_blocks=1",access_pattern-conflict_block_size-1024_num_blocks-1,inner_iters,4096,11.808984,0.574361,64,False,0.656830,2.231832
microbench,shared_mem_latency,"access_pattern=conflict, block_size=1024, num_blocks=1",access_pattern-conflict_block_size-1024_num_blocks-1,inner_iters,8192,23.039722,0.574361,64,False,0.656830,2.231832
microbench,shared_mem_latency,"access_pattern=conflict, block_size=256, num_blocks=1",access_pattern-conflict_block_size-256_num_blocks-1,inner_iters,64,0.754566,0.574545,64,True,0.655928,2.222134
microbench,shared_mem_latency,"access_pattern=conflict, block_size=256, num_blocks=1",access_pattern-conflict_block_size-256_num_blocks-1,inner_iters,128,0.930678,0.574545,64,False,0.655928,2.222134
microbench,shared_mem_latency,"access_pattern=conflict, block_size=256, num_blocks=1",access_pattern-conflict_block_size-256_num_blocks-1,inner_iters,256,1.282903,0.574545,64,False,0.655928,2.222134
microbench,shared_mem_latency,"access_pattern=conflict, block_size=256, num_blocks=1",access_pattern-conflict_block_size-256_num_blocks-1,inner_iters,512,1.987352,0.574545,64,False,0.655928,2.222134
microbench,shared_mem_latency,"access_pattern=conflict, block_size=256, num_blocks=1",access_pattern-conflict_block_size-256_num_blocks-1,inner_iters,1024,3.396252,0.574545,64,False,0.655928,2.222134
microbench,shared_mem_latency,"access_pattern=conflict, block_size=256, num_blocks=1",access_pattern-conflict_block_size-256_num_blocks-1,inner_iters,2048,6.214050,0.574545,64,False,0.655928,2.222134
microbench,shared_mem_latency,"access_pattern=conflict, block_size=256, num_blocks=1",access_pattern-conflict_block_size-256_num_blocks-1,inner_iters,4096,11.849646,0.574545,64,False,0.655928,2.222134
microbench,shared_mem_latency,"access_pattern=conflict, block_size=256, num_blocks=1",access_pattern-conflict_block_size-256_num_blocks-1,inner_iters,8192,23.120839,0.574545,64,False,0.655928,2.222134
microbench,shared_mem_latency,"access_pattern=conflict, block_size=32, num_blocks=1",access_pattern-conflict_block_size-32_num_blocks-1,inner_iters,64,1.587280,0.649346,64,True,0.343398,0.538646
microbench,shared_mem_latency,"access_pattern=conflict, block_size=32, num_blocks=1",access_pattern-conflict_block_size-32_num_blocks-1,inner_iters,128,2.512655,0.649346,64,False,0.343398,0.538646
microbench,shared_mem_latency,"access_pattern=conflict, block_size=32, num_blocks=1",access_pattern-conflict_block_size-32_num_blocks-1,inner_iters,256,4.363404,0.649346,64,False,0.343398,0.538646
microbench,shared_mem_latency,"access_pattern=conflict, block_size=32, num_blocks=1",access_pattern-conflict_block_size-32_num_blocks-1,inner_iters,512,8.064901,0.649346,64,False,0.343398,0.538646
microbench,shared_mem_latency,"access_pattern=conflict, block_size=32, num_blocks=1",access_pattern-conflict_block_size-32_num_blocks-1,inner_iters,1024,15.467897,0.649346,64,False,0.343398,0.538646
microbench,shared_mem_latency,"access_pattern=conflict, block_size=32, num_blocks=1",access_pattern-conflict_block_size-32_num_blocks-1,inner_iters,2048,30.273889,0.649346,64,False,0.343398,0.538646
microbench,shared_mem_latency,"access_pattern=conflict, block_size=32, num_blocks=1",access_pattern-conflict_block_size-32_num_blocks-1,inner_iters,4096,59.885871,0.649346,64,False,0.343398,0.538646
microbench,shared_mem_latency,"access_pattern=conflict, block_size=64, num_blocks=1",access_pattern-conflict_block_size-64_num_blocks-1,inner_iters,64,1.136383,0.665553,64,True,0.491658,1.033095
microbench,shared_mem_latency,"access_pattern=conflict, block_size=64, num_blocks=1",access_pattern-conflict_block_size-64_num_blocks-1,inner_iters,128,1.599679,0.665553,64,False,0.491658,1.033095
microbench,shared_mem_latency,"access_pattern=conflict, block_size=64, num_blocks=1",access_pattern-conflict_block_size-64_num_blocks-1,inner_iters,256,2.526272,0.665553,64,False,0.491658,1.033095
microbench,shared_mem_latency,"access_pattern=conflict, block_size=64, num_blocks=1",access_pattern-conflict_block_size-64_num_blocks-1,inner_iters,512,4.379458,0.665553,64,False,0.491658,1.033095
microbench,shared_mem_latency,"access_pattern=conflict, block_size=64, num_blocks=1",access_pattern-conflict_block_size-64_num_blocks-1,inner_iters,1024,8.085830,0.665553,64,False,0.491658,1.033095
microbench,shared_mem_latency,"access_pattern=conflict, block_size=64, num_blocks=1",access_pattern-conflict_block_size-64_num_blocks-1,inner_iters,2048,15.498575,0.665553,64,False,0.491658,1.033095
microbench,shared_mem_latency,"access_pattern=conflict, block_size=64, num_blocks=1",access_pattern-conflict_block_size-64_num_blocks-1,inner_iters,4096,30.324063,0.665553,64,False,0.491658,1.033095
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=1024, num_blocks=1",access_pattern-no_conflict_block_size-1024_num_blocks-1,inner_iters,64,0.049045,-0.130322,64,True,2.379182,2.379182
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=1024, num_blocks=1",access_pattern-no_conflict_block_size-1024_num_blocks-1,inner_iters,128,0.224527,-0.130322,64,False,2.379182,2.379182
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=1024, num_blocks=1",access_pattern-no_conflict_block_size-1024_num_blocks-1,inner_iters,256,0.575486,-0.130322,64,False,2.379182,2.379182
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=1024, num_blocks=1",access_pattern-no_conflict_block_size-1024_num_blocks-1,inner_iters,512,1.277408,-0.130322,64,False,2.379182,2.379182
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=1024, num_blocks=1",access_pattern-no_conflict_block_size-1024_num_blocks-1,inner_iters,1024,2.681249,-0.130322,64,False,2.379182,2.379182
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=1024, num_blocks=1",access_pattern-no_conflict_block_size-1024_num_blocks-1,inner_iters,2048,5.488935,-0.130322,64,False,2.379182,2.379182
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=1024, num_blocks=1",access_pattern-no_conflict_block_size-1024_num_blocks-1,inner_iters,4096,11.104301,-0.130322,64,False,2.379182,2.379182
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=256, num_blocks=1",access_pattern-no_conflict_block_size-256_num_blocks-1,inner_iters,64,0.159910,-0.020111,64,True,0.121631,0.121631
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=256, num_blocks=1",access_pattern-no_conflict_block_size-256_num_blocks-1,inner_iters,128,0.336022,-0.020111,64,False,0.121631,0.121631
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=256, num_blocks=1",access_pattern-no_conflict_block_size-256_num_blocks-1,inner_iters,256,0.688247,-0.020111,64,False,0.121631,0.121631
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=256, num_blocks=1",access_pattern-no_conflict_block_size-256_num_blocks-1,inner_iters,512,1.392696,-0.020111,64,False,0.121631,0.121631
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=256, num_blocks=1",access_pattern-no_conflict_block_size-256_num_blocks-1,inner_iters,1024,2.801596,-0.020111,64,False,0.121631,0.121631
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=256, num_blocks=1",access_pattern-no_conflict_block_size-256_num_blocks-1,inner_iters,2048,5.619394,-0.020111,64,False,0.121631,0.121631
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=256, num_blocks=1",access_pattern-no_conflict_block_size-256_num_blocks-1,inner_iters,4096,11.254990,-0.020111,64,False,0.121631,0.121631
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=32, num_blocks=1",access_pattern-no_conflict_block_size-32_num_blocks-1,inner_iters,64,1.202333,0.264399,64,True,0.184302,0.228431
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=32, num_blocks=1",access_pattern-no_conflict_block_size-32_num_blocks-1,inner_iters,128,2.127708,0.264399,64,False,0.184302,0.228431
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=32, num_blocks=1",access_pattern-no_conflict_block_size-32_num_blocks-1,inner_iters,256,3.978457,0.264399,64,False,0.184302,0.228431
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=32, num_blocks=1",access_pattern-no_conflict_block_size-32_num_blocks-1,inner_iters,512,7.679954,0.264399,64,False,0.184302,0.228431
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=32, num_blocks=1",access_pattern-no_conflict_block_size-32_num_blocks-1,inner_iters,1024,15.082950,0.264399,64,False,0.184302,0.228431
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=32, num_blocks=1",access_pattern-no_conflict_block_size-32_num_blocks-1,inner_iters,2048,29.888942,0.264399,64,False,0.184302,0.228431
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=32, num_blocks=1",access_pattern-no_conflict_block_size-32_num_blocks-1,inner_iters,4096,59.500924,0.264399,64,False,0.184302,0.228431
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=64, num_blocks=1",access_pattern-no_conflict_block_size-64_num_blocks-1,inner_iters,64,0.604494,0.133664,64,True,0.184202,0.228288
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=64, num_blocks=1",access_pattern-no_conflict_block_size-64_num_blocks-1,inner_iters,128,1.067790,0.133664,64,False,0.184202,0.228288
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=64, num_blocks=1",access_pattern-no_conflict_block_size-64_num_blocks-1,inner_iters,256,1.994383,0.133664,64,False,0.184202,0.228288
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=64, num_blocks=1",access_pattern-no_conflict_block_size-64_num_blocks-1,inner_iters,512,3.847569,0.133664,64,False,0.184202,0.228288
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=64, num_blocks=1",access_pattern-no_conflict_block_size-64_num_blocks-1,inner_iters,1024,7.553941,0.133664,64,False,0.184202,0.228288
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=64, num_blocks=1",access_pattern-no_conflict_block_size-64_num_blocks-1,inner_iters,2048,14.966686,0.133664,64,False,0.184202,0.228288
microbench,shared_mem_latency,"access_pattern=no_conflict, block_size=64, num_blocks=1",access_pattern-no_conflict_block_size-64_num_blocks-1,inner_iters,4096,29.792174,0.133664,64,False,0.184202,0.228288
