session_id,tier,suite,benchmark,non_scaling_params_json,scaling_param_name,scaling_param_value,time_ms_avg
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":1}",bodies,524288,2.815937
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":1}",bodies,786432,4.364886
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":1}",bodies,1048576,5.715477
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,256,3.244376
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,384,3.608266
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,512,3.759615
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,768,4.267272
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,1024,4.542134
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,1536,5.016430
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,2048,5.205532
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,3072,5.652850
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,4096,5.874371
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,6144,6.173238
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,8192,6.335060
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,12288,6.587831
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,16384,6.728983
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,24576,6.923511
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,32768,7.042552
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,49152,7.409434
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,65536,7.746332
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,98304,10.384863
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,131072,11.945085
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,196608,17.644604
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,262144,24.748350
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,393216,40.636897
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,524288,64.530234
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,786432,93.127714
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":20}",bodies,1048576,110.904196
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,256,0.810804
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,384,0.900622
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,512,0.944041
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,768,1.066425
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,1024,1.152127
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,1536,1.251055
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,2048,1.316782
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,3072,1.415606
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,4096,1.463877
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,6144,1.540787
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,8192,1.595591
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,12288,1.652985
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,16384,1.688893
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,24576,1.733769
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,32768,1.765092
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,49152,1.871614
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,65536,1.948130
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,98304,2.624825
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,131072,3.014003
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,196608,4.538955
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,262144,6.412130
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,393216,10.880992
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,524288,16.994252
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,786432,23.998506
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":0.7,""timesteps"":5}",bodies,1048576,29.290044
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,256,1.157319
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,384,1.242104
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,512,1.337244
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,768,1.460034
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,1024,1.506896
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,1536,1.612935
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,2048,1.675198
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,3072,1.738031
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,4096,1.803849
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,6144,1.835893
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,8192,1.863040
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,12288,1.962713
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,16384,1.969242
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,24576,2.005061
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,32768,2.040339
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,49152,2.139806
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,65536,2.179576
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,98304,2.769703
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,131072,2.986445
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,196608,4.026512
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,262144,5.358549
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,393216,8.561125
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,524288,13.170195
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,786432,19.087740
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":10}",bodies,1048576,23.562413
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,256,0.117266
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,384,0.124898
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,512,0.136471
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,768,0.147589
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,1024,0.149647
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,1536,0.162517
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,2048,0.166125
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,3072,0.175479
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,4096,0.180665
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,6144,0.184245
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,8192,0.193520
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,12288,0.194229
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,16384,0.196139
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,24576,0.202326
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,32768,0.203061
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,49152,0.210839
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,65536,0.216625
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,98304,0.277137
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,131072,0.300242
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,196608,0.398545
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,262144,0.529482
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,393216,0.850628
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,524288,1.112288
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,786432,1.645832
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":1}",bodies,1048576,2.175967
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,256,2.306290
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,384,2.522976
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,512,2.677456
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,768,2.922064
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,1024,3.042721
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,1536,3.241477
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,2048,3.356216
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,3072,3.475663
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,4096,3.596987
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,6144,3.708776
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,8192,3.764930
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,12288,3.930190
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,16384,4.013996
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,24576,4.034926
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,32768,4.083900
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,49152,4.256452
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,65536,4.379273
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,98304,5.737715
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,131072,5.999473
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,196608,8.038590
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,262144,10.726724
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,393216,16.938177
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,524288,26.216801
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,786432,38.973441
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":20}",bodies,1048576,48.607463
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,256,0.581855
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,384,0.623632
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,512,0.665204
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,768,0.734040
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,1024,0.747805
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,1536,0.803467
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,2048,0.831905
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,3072,0.872185
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,4096,0.895961
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,6144,0.920666
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,8192,0.940068
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,12288,0.987220
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,16384,0.986450
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,24576,1.003706
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,32768,1.013980
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,49152,1.055276
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,65536,1.087602
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,98304,1.370182
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,131072,1.492668
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,196608,2.000833
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,262144,2.676461
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,393216,4.275491
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,524288,6.569604
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,786432,10.094820
2,2,lonestar,lonestar_bh,"{""iterations"":1,""theta"":1,""timesteps"":5}",bodies,1048576,12.321469
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,1000,0.075625
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,2000,0.077723
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,3000,0.086892
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,5000,0.091082
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,7500,0.093786
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,10000,0.097261
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,15000,0.110304
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,20000,0.115810
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,30000,0.137403
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,50000,0.176722
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,75000,0.222892
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,100000,0.276319
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,125000,0.355702
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,150000,0.398256
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,175000,0.447269
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,200000,0.496332
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,225000,0.567273
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,250000,0.617409
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,275000,0.665083
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,300000,0.733132
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,350000,0.858532
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,400000,0.967329
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,450000,1.089221
2,2,lonestar,lonestar_dmr,"{""block_size"":256,""max_refine_iterations"":5,""min_angle"":30,""precision"":""float""}",num_triangles,500000,1.199335
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,1024,0.603877
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,1536,0.854382
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,2048,0.793734
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,3072,0.801967
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,4096,0.837886
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,6144,0.942460
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,8192,0.954313
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,12288,1.053176
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,16384,1.121381
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,24576,1.367759
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,32768,1.216479
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,49152,1.341001
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,65536,1.873601
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,98304,3.033795
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,131072,4.054442
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,196608,6.627579
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,262144,7.434589
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,393216,12.536648
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,524288,14.271803
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,786432,21.233034
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,1048576,24.500455
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,1572864,37.787202
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,2097152,44.771747
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,3145728,80.659935
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,4194304,97.643590
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,6291456,142.355754
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":16,""iterations"":1}",vertices,8388608,193.201584
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,1024,0.575666
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,1536,0.630604
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,2048,0.658866
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,3072,0.863416
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,4096,0.807675
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,6144,0.856436
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,8192,0.898340
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,12288,1.003036
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,16384,1.093668
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,24576,0.964120
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,32768,1.096285
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,49152,1.036079
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,65536,1.321983
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,98304,1.664843
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,131072,1.977998
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,196608,2.694743
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,262144,3.799890
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,393216,5.427570
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,524288,6.600849
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,786432,7.412020
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,1048576,10.316906
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,1572864,12.662532
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,2097152,20.796478
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,3145728,27.065026
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,4194304,29.893292
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,6291456,50.475380
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":4,""iterations"":1}",vertices,8388608,71.517947
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":64,""iterations"":1}",vertices,1024,1.138035
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":64,""iterations"":1}",vertices,1536,1.109529
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":64,""iterations"":1}",vertices,2048,1.429375
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":64,""iterations"":1}",vertices,3072,1.283793
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":64,""iterations"":1}",vertices,4096,1.554995
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":64,""iterations"":1}",vertices,6144,1.772938
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":64,""iterations"":1}",vertices,8192,1.652537
2,2,lonestar,lonestar_sssp,"{""block_size"":256,""degree"":64,""iterations"":1}",vertices,12288,1.939927
