,benchmark,env,num_access,time
309,dram_read,gpu,384,0.00016992
310,dram_read,gpu,384,0.00017312000000000002
311,dram_read,gpu,384,0.0001696
312,dram_read,gpu,384,0.00017008
313,dram_read,gpu,384,0.000172799
314,dram_read,gpu,384,0.00016992
315,dram_read,gpu,384,0.00017024000000000002
316,dram_read,gpu,384,0.00016976
317,dram_read,gpu,384,0.00017264
318,dram_read,gpu,384,0.00017040000000000002
319,dram_read,gpu,384,0.000170559
320,dram_read,gpu,384,0.000169919
321,dram_read,gpu,384,0.0001728
322,dram_read,gpu,384,0.000170241
323,dram_read,gpu,384,0.000170239
324,dram_read,gpu,384,0.00017072000000000002
325,dram_read,gpu,384,0.000173119
326,dram_read,gpu,384,0.00017008
327,dram_read,gpu,384,0.00017024000000000002
328,dram_read,gpu,384,0.000170561
329,dram_read,gpu,384,0.00017024000000000002
330,dram_read,gpu,384,0.00017008
331,dram_read,gpu,384,0.00017024000000000002
332,dram_read,gpu,384,0.000172961
333,dram_read,gpu,384,0.000170079
334,dram_read,gpu,384,0.000170399
335,dram_read,gpu,384,0.000170239
336,dram_read,gpu,384,0.0001728
337,dram_read,gpu,384,0.00017008
338,dram_read,gpu,384,0.000170079
339,dram_read,gpu,384,0.000170239
340,dram_read,gpu,384,0.000172959
341,dram_read,gpu,384,0.00017008
342,dram_read,gpu,384,0.00016992
343,dram_read,gpu,384,0.00017024000000000002
344,dram_read,gpu,384,0.000173279
345,dram_read,gpu,384,0.00016976
346,dram_read,gpu,384,0.000169919
347,dram_read,gpu,384,0.000173439
348,dram_read,gpu,384,0.00017008100000000001
349,dram_read,gpu,384,0.00017024000000000002
350,dram_read,gpu,384,0.000170719
351,dram_read,gpu,384,0.000172959
352,dram_read,gpu,384,0.00016959900000000001
353,dram_read,gpu,384,0.00017056000000000002
354,dram_read,gpu,384,0.00016992
355,dram_read,gpu,384,0.00017344000000000002
356,dram_read,gpu,384,0.000170079
357,dram_read,gpu,384,0.00016959900000000001
358,dram_read,gpu,384,0.00017135900000000002
359,dram_read,gpu,384,0.00017376000000000002
360,dram_read,gpu,384,0.00017008
361,dram_read,gpu,384,0.000170079
362,dram_read,gpu,384,0.00017248
363,dram_read,gpu,384,0.000170084
364,dram_read,gpu,384,0.00016992
365,dram_read,gpu,384,0.00016992
366,dram_read,gpu,384,0.0001728
367,dram_read,gpu,384,0.00017072000000000002
368,dram_read,gpu,384,0.00017024000000000002
369,dram_read,gpu,384,0.000170079
370,dram_read,gpu,384,0.00017360000000000002
371,dram_read,gpu,384,0.000170079
372,dram_read,gpu,384,0.00017024000000000002
373,dram_read,gpu,384,0.00016992
374,dram_read,gpu,384,0.00017296
375,dram_read,gpu,384,0.000170399
376,dram_read,gpu,384,0.000170559
377,dram_read,gpu,384,0.00017328000000000002
378,dram_read,gpu,384,0.00017023800000000002
379,dram_read,gpu,384,0.000169919
380,dram_read,gpu,384,0.00016992
381,dram_read,gpu,384,0.000173119
382,dram_read,gpu,384,0.00017056000000000002
383,dram_read,gpu,384,0.00017024000000000002
384,dram_read,gpu,384,0.00016992
385,dram_read,gpu,384,0.00017296
386,dram_read,gpu,384,0.000169919
387,dram_read,gpu,384,0.000170239
388,dram_read,gpu,384,0.00016959900000000001
389,dram_read,gpu,384,0.00017312000000000002
390,dram_read,gpu,384,0.00017040000000000002
391,dram_read,gpu,384,0.00017040000000000002
392,dram_read,gpu,384,0.00017088000000000002
393,dram_read,gpu,384,0.000169759
394,dram_read,gpu,384,0.00016959900000000001
395,dram_read,gpu,384,0.00016976
396,dram_read,gpu,384,0.00017264
397,dram_read,gpu,384,0.00017008
398,dram_read,gpu,384,0.000170401
399,dram_read,gpu,384,0.00016976
400,dram_read,gpu,512,0.00023376
401,dram_read,gpu,512,0.0002288
402,dram_read,gpu,512,0.00022912
403,dram_read,gpu,512,0.00022847900000000002
404,dram_read,gpu,512,0.00023375900000000002
405,dram_read,gpu,512,0.00022943800000000002
406,dram_read,gpu,512,0.00022976000000000002
407,dram_read,gpu,512,0.00022896
408,dram_read,gpu,512,0.000232959
409,dram_read,gpu,512,0.00022944000000000003
410,dram_read,gpu,512,0.00022912
411,dram_read,gpu,512,0.00023375900000000002
412,dram_read,gpu,512,0.00022847900000000002
413,dram_read,gpu,512,0.00022863900000000002
414,dram_read,gpu,512,0.000229439
415,dram_read,gpu,512,0.00023327900000000003
416,dram_read,gpu,512,0.00022896
417,dram_read,gpu,512,0.00022927800000000002
418,dram_read,gpu,512,0.00022944000000000003
419,dram_read,gpu,512,0.00023359900000000002
420,dram_read,gpu,512,0.0002288
421,dram_read,gpu,512,0.00022879900000000002
422,dram_read,gpu,512,0.00022944100000000001
423,dram_read,gpu,512,0.000232799
424,dram_read,gpu,512,0.000230239
425,dram_read,gpu,512,0.000229119
426,dram_read,gpu,512,0.000232959
427,dram_read,gpu,512,0.00022864
428,dram_read,gpu,512,0.00022879900000000002
429,dram_read,gpu,512,0.00022880100000000002
430,dram_read,gpu,512,0.00023280000000000002
431,dram_read,gpu,512,0.000229279
432,dram_read,gpu,512,0.00022944000000000003
433,dram_read,gpu,512,0.000229279
434,dram_read,gpu,512,0.000233119
435,dram_read,gpu,512,0.00022864
436,dram_read,gpu,512,0.000229439
437,dram_read,gpu,512,0.000229119
438,dram_read,gpu,512,0.00023328000000000002
439,dram_read,gpu,512,0.000229759
440,dram_read,gpu,512,0.000229759
441,dram_read,gpu,512,0.00023327900000000003
442,dram_read,gpu,512,0.00022879900000000002
443,dram_read,gpu,512,0.000229439
444,dram_read,gpu,512,0.00022944000000000003
445,dram_read,gpu,512,0.00023312000000000002
446,dram_read,gpu,512,0.00022976000000000002
447,dram_read,gpu,512,0.000229439
448,dram_read,gpu,512,0.00022944000000000003
449,dram_read,gpu,512,0.000233119
450,dram_read,gpu,512,0.0002288
451,dram_read,gpu,512,0.000229119
452,dram_read,gpu,512,0.00022928000000000003
453,dram_read,gpu,512,0.00023296000000000002
454,dram_read,gpu,512,0.000229119
455,dram_read,gpu,512,0.00022960000000000002
456,dram_read,gpu,512,0.00022896
457,dram_read,gpu,512,0.00022912100000000002
458,dram_read,gpu,512,0.00022896
459,dram_read,gpu,512,0.00022928000000000003
460,dram_read,gpu,512,0.000232961
461,dram_read,gpu,512,0.00022928000000000003
462,dram_read,gpu,512,0.00022944000000000003
463,dram_read,gpu,512,0.0002288
464,dram_read,gpu,512,0.000232639
465,dram_read,gpu,512,0.000229119
466,dram_read,gpu,512,0.0002288
467,dram_read,gpu,512,0.00022927800000000002
468,dram_read,gpu,512,0.00023343900000000003
469,dram_read,gpu,512,0.000229439
470,dram_read,gpu,512,0.000229279
471,dram_read,gpu,512,0.00023024000000000002
472,dram_read,gpu,512,0.00023296000000000002
473,dram_read,gpu,512,0.00022863900000000002
474,dram_read,gpu,512,0.00022864
475,dram_read,gpu,512,0.0002336
476,dram_read,gpu,512,0.000229439
477,dram_read,gpu,512,0.000229439
478,dram_read,gpu,512,0.00022912100000000002
479,dram_read,gpu,512,0.000232959
480,dram_read,gpu,512,0.00022944000000000003
481,dram_read,gpu,512,0.000229279
482,dram_read,gpu,512,0.000229119
483,dram_read,gpu,512,0.00023344000000000001
484,dram_read,gpu,512,0.00022992000000000002
485,dram_read,gpu,512,0.00022912
486,dram_read,gpu,512,0.00022863900000000002
487,dram_read,gpu,512,0.00023327900000000003
488,dram_read,gpu,512,0.000229279
489,dram_read,gpu,512,0.00022832
490,dram_read,gpu,512,0.00023279800000000002
491,dram_read,gpu,512,0.00022896
492,dram_read,gpu,512,0.00022928000000000003
493,dram_read,gpu,512,0.000229759
494,dram_read,gpu,512,0.000233119
495,dram_read,gpu,512,0.000229279
496,dram_read,gpu,512,0.00022879900000000002
497,dram_read,gpu,512,0.00022895900000000001
498,dram_read,gpu,512,0.00023376
499,dram_read,gpu,512,0.00022912
500,dram_read,gpu,640,0.00028832
501,dram_read,gpu,640,0.000287519
502,dram_read,gpu,640,0.00029424100000000004
503,dram_read,gpu,640,0.00028927900000000003
504,dram_read,gpu,640,0.00028863900000000004
505,dram_read,gpu,640,0.000293599
506,dram_read,gpu,640,0.00028848000000000003
507,dram_read,gpu,640,0.00028831900000000004
508,dram_read,gpu,640,0.00028848000000000003
509,dram_read,gpu,640,0.00029375900000000004
510,dram_read,gpu,640,0.000287681
511,dram_read,gpu,640,0.00028816000000000003
512,dram_read,gpu,640,0.00028735800000000004
513,dram_read,gpu,640,0.00029296000000000004
514,dram_read,gpu,640,0.00028832
515,dram_read,gpu,640,0.000288479
516,dram_read,gpu,640,0.000287997
517,dram_read,gpu,640,0.000293279
518,dram_read,gpu,640,0.00028816000000000003
